"Animate the Char animation's blur, grayscale or brightness filter","Animate the Char animation's blur, grayscale or brightness filter"
"Animate the Layer back to its starting values in the loop once the last frame is reached.  Useful for creating a more natural looping visual.","Animate the Layer back to its starting values in the loop once the last frame is reached.  Useful for creating a more natural looping visual."
"Animate the Layer to this 'x' (left) position.  Accepts positive and negative numbers.","Animate the Layer to this 'x' (left) position.  Accepts positive and negative numbers."
"Animate the Layer to this 'y' (top) position.  Accepts positive and negative numbers.","Animate the Layer to this 'y' (top) position.  Accepts positive and negative numbers."
"Animate the Layer's <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/translateZ' target=_'blank'>CSS translateZ</a> property to this value.  This adds/removes 3D depth to the Layer","Animate the Layer's <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/translateZ' target=_'blank'>CSS translateZ</a> property to this value.  This adds/removes 3D depth to the Layer"
"Animate the Layer's background color","Animate the Layer's background color"
"Animate the Layer's blur, grayscale or brightness filter","Animate the Layer's blur, grayscale or brightness filter"
"Animate the Layer's by default on Scroll (can then be turned off per Layer in the Layer settings)","Animate the Layer's by default on Scroll (can then be turned off per Layer in the Layer settings)"
"Animate the Layer's text color","Animate the Layer's text color"
"Animate the line animation's blur, grayscale or brightness filter","Animate the line animation's blur, grayscale or brightness filter"
"Animate the rotationX value by this offset number","Animate the rotationX value by this offset number"
"Animate the rotationY value by this offset number","Animate the rotationY value by this offset number"
"Animate the scaleX value by this offset number","Animate the scaleX value by this offset number"
"Animate the scaleY value by this offset number","Animate the scaleY value by this offset number"
"Animate the shape with a CSS transition as the page is scrolled","Animate the shape with a CSS transition as the page is scrolled"
"Animate the speedX value by this offset number","Animate the speedX value by this offset number"
"Animate the speedY value by this offset number","Animate the speedY value by this offset number"
"Animate the word animation's blur, grayscale or brightness filter","Animate the word animation's blur, grayscale or brightness filter"
"Animate to ""Start"" in Loop","Animate to ""Start"" in Loop"
"Animate to Start","Animate to Start"
Animation,Animation
"Animation 'In'  - Vertical Scale","Animation 'In'  - Vertical Scale"
"Animation 'In'  Columns / Boxes","Animation 'In'  Columns / Boxes"
"Animation 'In'  Rows / Boxes","Animation 'In'  Rows / Boxes"
"Animation 'In' - Horizontal Move","Animation 'In' - Horizontal Move"
"Animation 'In' - Horizontal Scale","Animation 'In' - Horizontal Scale"
"Animation 'In' - Rotation","Animation 'In' - Rotation"
"Animation 'In' - Transparency","Animation 'In' - Transparency"
"Animation 'In' - Vertical Move","Animation 'In' - Vertical Move"
"Animation 'In' Easing","Animation 'In' Easing"
"Animation 'Out'  Columns / Boxes","Animation 'Out'  Columns / Boxes"
"Animation 'Out'  Rows / Boxes","Animation 'Out'  Rows / Boxes"
"Animation 'Out' - Horizontal Move","Animation 'Out' - Horizontal Move"
"Animation 'Out' - Horizontal Scale","Animation 'Out' - Horizontal Scale"
"Animation 'Out' - Rotation","Animation 'Out' - Rotation"
"Animation 'Out' - Transparency","Animation 'Out' - Transparency"
"Animation 'Out' - Vertical Move","Animation 'Out' - Vertical Move"
"Animation 'Out' - Vertical Scale","Animation 'Out' - Vertical Scale"
"Animation 'Out' Automatically","Animation 'Out' Automatically"
"Animation 'Out' Easing","Animation 'Out' Easing"
"Animation Duration","Animation Duration"
"Animation Duration in ms","Animation Duration in ms"
"Animation Ease","Animation Ease"
"Animation Easing","Animation Easing"
"Animation Name","Animation Name"
"Animation Out","Animation Out"
"Animation Settings","Animation Settings"
"Animation Speed","Animation Speed"
"Animation Template","Animation Template"
"Animation Timing","Animation Timing"
"Animation View","Animation View"
"Animation could not be saved","Animation could not be saved"
"Animation deleted","Animation deleted"
"Animation saved","Animation saved"
Anonymous,Anonymous
"Anti Gravity","Anti Gravity"
"Any custom product attribute","Any custom product attribute"
"Aply a grayscale filter to Layers as the page scrolls into and out of view","Aply a grayscale filter to Layers as the page scrolls into and out of view"
"App Secret","App Secret"
"Applies a translateZ to the 3D elements to help avoid overlapping","Applies a translateZ to the 3D elements to help avoid overlapping"
"Apply Changes","Apply Changes"
"Apply Shadow to","Apply Shadow to"
"Apply a 3D effect to the entire slide during the transition animation. Available effects are: 'Cube', 'In Cube', 'Fly Out Throw In', and 'Clap Out Clap In","Apply a 3D effect to the entire slide during the transition animation. Available effects are: 'Cube', 'In Cube', 'Fly Out Throw In', and 'Clap Out Clap In"
"Apply a 3D rotation to the non-active items","Apply a 3D rotation to the non-active items"
"Apply a black and white filter to the Slider when it scrolls into and out of view","Apply a black and white filter to the Slider when it scrolls into and out of view"
"Apply a blur filter effect during the slide transition animation. This option sets the width of the blur in pixels, with a value of 0 representing no blur.","Apply a blur filter effect during the slide transition animation. This option sets the width of the blur in pixels, with a value of 0 representing no blur."
"Apply a blur filter to the Paintbrush image","Apply a blur filter to the Paintbrush image"
"Apply a blur filter to the Slider when it scrolls into and out of view","Apply a blur filter to the Slider when it scrolls into and out of view"
"Apply a bottom margin to the Slider (px)","Apply a bottom margin to the Slider (px)"
"Apply a box-shadow to the 3D element to enhance the effect","Apply a box-shadow to the 3D element to enhance the effect"
"Apply a brightness filter effect during the slide transition animation. A value of 100% represents normal brightness. Any value higher than 100% increases brightness, while values lower than 100% decrease brightness.","Apply a brightness filter effect during the slide transition animation. A value of 100% represents normal brightness. Any value higher than 100% increases brightness, while values lower than 100% decrease brightness."
"Apply a color inversion filter effect during the slide transition animation. The minimum value is 0, which represents normal color, and the maximum value is 100, which represents completely inverted color.","Apply a color inversion filter effect during the slide transition animation. The minimum value is 0, which represents normal color, and the maximum value is 100, which represents completely inverted color."
"Apply a contrast filter effect during the slide transition animation. The maximum value is 100, which represents normal contrast, and values 99 or lower reduce contrast, down to a minimum of 0.","Apply a contrast filter effect during the slide transition animation. The maximum value is 100, which represents normal contrast, and values 99 or lower reduce contrast, down to a minimum of 0."
"Apply a grayscale filter effect that reduces color during the slide transition animation. The minimum value is 0, which represents full color, and the maximum value is 100, which represents entirely black and white.","Apply a grayscale filter effect that reduces color during the slide transition animation. The minimum value is 0, which represents full color, and the maximum value is 100, which represents entirely black and white."
"Apply a mask to the Layer as the Parallax Effect takes place.  When applied, the content will never bleed outside this mask.","Apply a mask to the Layer as the Parallax Effect takes place.  When applied, the content will never bleed outside this mask."
"Apply a sepia color filter effect during the slide transition animation. The minimum value is 0, which represents full color, and the maximum value is 100, which represents full sepia.","Apply a sepia color filter effect during the slide transition animation. The minimum value is 0, which represents full color, and the maximum value is 100, which represents full sepia."
